id,case_id,type,created_at,duration_minutes,advocate_id
478,88,call,2025-09-18T17:19:42.850997,11.5,20
479,88,doc_request,2025-09-18T19:19:42.850997,0.0,20
480,88,chat,2025-09-20T04:41:31.391331,14.7,20
481,88,doc_request,2025-09-21T15:32:44.786761,0.0,20
482,88,call,2025-09-19T21:56:28.696278,25.6,20
483,88,chat,2025-09-21T11:10:40.860159,23.0,20
484,88,call,2025-09-18T21:03:11.309569,5.0,20
485,88,insurer_followup,2025-09-20T21:04:09.637682,6.4,20
486,89,call,2026-02-26T03:56:20.903038,13.8,15
487,89,doc_request,2026-02-26T05:56:20.903038,0.0,15
488,89,doc_request,2026-02-28T20:22:30.191658,0.0,15
489,89,email,2026-02-27T05:00:55.585912,8.1,15
490,90,call,2025-11-11T18:48:01.405966,6.4,22
491,90,insurer_followup,2025-11-14T10:18:09.727859,27.7,22
492,90,chat,2025-11-14T15:13:50.678925,13.7,22
493,90,email,2025-11-14T04:54:02.367423,14.9,22
494,90,doc_request,2025-11-13T18:10:49.771051,0.0,22
495,91,call,2025-09-02T23:28:01.667254,11.2,12
496,91,call,2025-09-04T07:27:51.358794,20.6,12
497,91,call,2025-09-05T07:38:16.356901,19.3,12
498,92,call,2025-06-16T18:10:50.558522,10.2,22
499,92,doc_request,2025-06-16T20:10:50.558522,0.0,22
500,92,email,2025-06-18T13:47:10.752189,17.1,22
501,92,doc_request,2025-06-18T03:29:06.401603,0.0,22
502,92,email,2025-06-18T06:34:11.933673,29.8,22
503,92,email,2025-06-18T16:01:58.315833,23.9,22
504,92,call,2025-06-18T13:27:22.508502,5.7,22
505,92,chat,2025-06-19T09:35:02.067379,3.4,22
506,93,call,2025-11-22T19:17:13.711213,17.9,21
507,93,doc_request,2025-11-22T21:17:13.711213,0.0,21
508,93,email,2025-11-24T00:41:12.818072,16.3,21
509,93,doc_request,2025-11-23T09:15:04.382444,0.0,21
510,93,email,2025-11-22T22:53:39.057372,19.2,21
511,93,call,2025-11-23T07:44:00.898088,9.1,21
512,94,call,2026-02-22T19:16:07.047770,8.8,13
513,94,doc_request,2026-02-24T15:35:58.530042,0.0,13
514,94,call,2026-02-24T17:38:52.004284,7.5,13
515,94,doc_request,2026-02-23T00:11:52.675300,0.0,13
516,95,call,2025-05-09T21:35:14.662551,15.0,3
517,95,call,2025-05-10T00:58:27.529343,10.1,3
518,95,chat,2025-05-10T11:40:50.455200,22.2,3
519,95,email,2025-05-10T09:18:35.654174,18.5,3
520,95,chat,2025-05-11T01:01:51.632813,24.4,3
521,95,insurer_followup,2025-05-11T20:02:28.860572,21.8,3
522,96,call,2025-10-23T09:12:54.220535,11.5,8
523,96,email,2025-10-23T17:39:23.687632,10.5,8
524,96,email,2025-10-24T14:35:13.342628,19.1,8
525,96,email,2025-10-26T02:18:19.667293,27.5,8
526,96,email,2025-10-24T05:06:53.686568,17.7,8
527,96,call,2025-10-24T21:43:16.820271,20.4,8
528,96,chat,2025-10-24T04:56:08.531409,9.9,8
529,96,call,2025-10-25T13:56:01.725969,20.7,8
530,96,insurer_followup,2025-10-26T01:57:27.729065,20.9,8
531,96,insurer_followup,2025-10-24T16:32:00.156592,16.9,8
532,97,call,2025-08-20T15:16:00.848089,18.3,10
533,97,doc_request,2025-08-22T04:44:03.330853,0.0,10
534,97,insurer_followup,2025-08-22T08:34:35.061583,20.9,10
535,97,email,2025-08-23T10:08:41.774355,28.5,10
536,97,insurer_followup,2025-08-22T13:21:56.074465,25.5,10
537,97,insurer_followup,2025-08-21T08:22:31.095564,25.4,10
538,98,call,2025-12-01T23:30:17.060653,15.4,20
539,98,doc_request,2025-12-02T01:30:17.060653,0.0,20
540,99,call,2025-06-14T02:22:54.978223,9.8,12
541,99,doc_request,2025-06-14T04:22:54.978223,0.0,12
542,100,call,2025-07-04T10:07:33.543531,18.3,30
543,100,chat,2025-07-05T20:22:35.781166,15.7,30
544,100,insurer_followup,2025-07-07T04:49:40.080985,10.8,30
545,100,insurer_followup,2025-07-04T23:15:38.706222,14.0,30
546,100,email,2025-07-06T20:25:07.378751,20.7,30
547,100,chat,2025-07-06T09:32:38.173675,26.5,30
548,100,insurer_followup,2025-07-06T15:08:31.192843,21.6,30
549,100,call,2025-07-07T00:46:56.731611,3.6,30
550,101,call,2025-09-12T17:05:56.137543,19.5,26
551,101,call,2025-09-13T17:26:16.208977,29.9,26
552,101,call,2025-09-12T21:19:50.172467,10.3,26
553,101,email,2025-09-14T03:32:33.370898,3.2,26
554,101,call,2025-09-14T03:09:03.318659,27.8,26
555,101,doc_request,2025-09-15T00:10:12.025600,0.0,26
556,101,email,2025-09-14T10:47:56.566203,15.1,26
557,101,chat,2025-09-15T11:07:35.075642,6.8,26
558,102,call,2025-08-04T05:53:58.182924,24.4,10
559,102,email,2025-08-05T05:55:50.716958,27.9,10
560,102,insurer_followup,2025-08-06T06:35:10.668032,3.1,10
561,103,call,2025-10-17T02:47:01.181433,16.2,23
562,103,doc_request,2025-10-17T04:47:01.181433,0.0,23
563,103,insurer_followup,2025-10-18T05:49:42.859956,14.1,23
564,103,chat,2025-10-18T19:55:13.020715,12.6,23
565,103,email,2025-10-19T04:08:40.360419,20.2,23
566,103,chat,2025-10-18T01:46:35.319345,20.8,23
567,103,call,2025-10-19T23:56:35.385610,8.7,23
568,103,call,2025-10-17T20:40:19.093731,27.5,23
569,103,doc_request,2025-10-18T22:32:50.693256,0.0,23
570,103,email,2025-10-19T04:51:00.651550,25.3,23
571,104,call,2025-07-26T05:15:35.571085,20.0,4
572,104,doc_request,2025-07-26T07:15:35.571085,0.0,4
573,104,doc_request,2025-07-28T02:41:26.587579,0.0,4
574,104,call,2025-07-27T06:24:09.730682,22.5,4
575,104,call,2025-07-28T22:39:18.775410,9.5,4
576,104,call,2025-07-27T07:56:28.966168,29.8,4
577,104,chat,2025-07-26T18:56:26.766267,26.9,4
578,104,call,2025-07-28T16:27:28.563194,14.7,4
579,105,call,2025-12-05T12:02:08.408250,18.5,17
580,105,chat,2025-12-07T22:27:51.746187,21.7,17
581,105,chat,2025-12-07T02:41:08.698847,17.3,17
582,105,email,2025-12-07T04:48:58.224594,12.4,17
583,106,call,2025-03-17T11:14:49.474589,11.8,21
584,106,doc_request,2025-03-18T07:24:54.578803,0.0,21
585,106,doc_request,2025-03-20T09:37:22.857414,0.0,21
586,106,email,2025-03-19T22:54:46.358460,18.8,21
587,106,call,2025-03-18T11:56:22.566158,21.0,21
588,106,chat,2025-03-20T05:52:05.675410,12.7,21
589,107,call,2026-01-26T08:03:48.406982,20.1,6
590,107,doc_request,2026-01-26T10:03:48.406982,0.0,6
591,107,insurer_followup,2026-01-28T17:07:05.013058,31.0,6
592,107,chat,2026-01-29T02:43:47.594707,15.8,6
593,107,call,2026-01-28T00:07:50.106339,15.3,6
594,107,call,2026-01-27T03:23:05.992199,5.6,6
595,108,call,2025-11-20T07:51:22.841714,21.9,2
596,108,doc_request,2025-11-20T09:51:22.841714,0.0,2
597,108,email,2025-11-22T21:03:58.571648,25.4,2
598,109,call,2025-08-09T08:20:15.062010,12.5,4
599,109,doc_request,2025-08-09T10:20:15.062010,0.0,4
600,109,doc_request,2025-08-11T12:40:38.794138,0.0,4
601,109,doc_request,2025-08-11T14:38:20.282320,0.0,4
602,109,call,2025-08-10T04:21:01.748750,23.3,4
603,109,call,2025-08-09T12:20:59.395169,6.2,4
604,109,email,2025-08-12T06:38:13.186675,13.6,4
605,109,email,2025-08-09T11:19:32.194764,4.6,4
606,109,call,2025-08-11T02:18:32.085472,25.5,4
607,110,call,2025-11-30T03:13:11.158299,9.8,12
608,110,email,2025-12-02T21:49:33.842129,28.6,12
609,110,chat,2025-12-01T11:43:39.460918,4.6,12
610,110,email,2025-12-01T04:42:39.041643,22.5,12
611,110,email,2025-12-02T14:43:30.682938,27.8,12
612,110,email,2025-11-30T13:58:21.918356,22.5,12
613,110,email,2025-12-01T12:04:10.886246,5.7,12
614,110,doc_request,2025-11-30T17:20:48.492120,0.0,12
615,110,call,2025-12-01T00:50:51.207000,23.9,12
616,111,call,2026-01-05T02:22:04.666353,15.6,17
617,111,doc_request,2026-01-05T04:22:04.666353,0.0,17
618,111,chat,2026-01-06T01:58:05.936388,28.3,17
619,112,call,2025-12-23T04:20:23.122830,18.2,14
620,112,call,2025-12-23T16:59:51.039015,19.4,14
621,112,call,2025-12-23T23:18:00.602904,4.2,14
622,112,email,2025-12-25T05:54:22.639002,24.2,14
623,112,call,2025-12-23T22:58:04.823149,6.6,14
624,112,chat,2025-12-24T07:39:59.718975,13.2,14
625,113,call,2026-01-26T22:21:17.685663,8.7,27
626,113,email,2026-01-27T04:49:46.376072,10.9,27
627,113,call,2026-01-27T02:03:16.967228,10.0,27
628,113,email,2026-01-29T15:01:33.316092,22.1,27
629,114,call,2026-01-12T19:42:48.125186,17.9,3
630,114,email,2026-01-14T04:13:29.544603,9.1,3
631,114,insurer_followup,2026-01-15T05:24:05.571573,21.5,3
632,114,email,2026-01-15T09:36:58.064749,18.8,3
633,114,email,2026-01-14T07:34:06.445626,5.9,3
634,114,call,2026-01-12T22:49:09.637515,18.8,3
635,115,call,2025-10-30T09:37:43.537520,24.0,6
636,116,call,2025-11-12T23:35:28.161416,17.1,11
637,117,call,2025-05-21T19:22:36.665959,24.2,1
638,117,doc_request,2025-05-21T21:22:36.665959,0.0,1
639,117,call,2025-05-24T13:03:21.562176,7.4,1
640,117,chat,2025-05-22T05:11:05.430251,21.5,1
641,118,call,2025-11-05T00:43:10.675101,6.7,5
642,118,doc_request,2025-11-05T02:43:10.675101,0.0,5
643,118,email,2025-11-05T06:28:11.623830,9.2,5
644,118,call,2025-11-06T22:01:06.060856,19.0,5
645,118,email,2025-11-05T19:57:09.447237,5.0,5
646,119,call,2025-06-14T16:45:45.741219,11.4,12
647,119,doc_request,2025-06-14T18:45:45.741219,0.0,12
648,119,chat,2025-06-15T10:00:39.201606,24.0,12
649,119,call,2025-06-15T02:44:10.645110,6.7,12
650,120,call,2025-12-13T22:16:53.669633,15.3,12
651,120,insurer_followup,2025-12-15T21:40:23.238707,23.3,12
652,120,insurer_followup,2025-12-14T20:43:22.083313,23.0,12
653,120,call,2025-12-16T11:06:56.521636,26.3,12
654,120,call,2025-12-14T04:14:06.552610,4.4,12
655,120,call,2025-12-16T08:54:07.526521,6.5,12
656,120,email,2025-12-15T21:30:56.560693,17.1,12
657,121,call,2025-11-27T22:29:50.373245,16.2,12
658,121,insurer_followup,2025-11-29T19:24:05.661600,23.1,12
659,121,chat,2025-11-28T22:10:29.377696,4.5,12
660,121,email,2025-11-29T18:06:30.597726,15.2,12
661,121,call,2025-11-29T04:15:33.780005,24.0,12
662,121,email,2025-11-28T19:33:04.928043,22.4,12
663,121,chat,2025-11-28T14:53:50.664692,21.6,12
664,122,call,2026-01-28T03:44:57.711067,18.6,22
665,122,doc_request,2026-01-28T05:44:57.711067,0.0,22
666,122,call,2026-01-29T02:34:52.266642,22.2,22
667,122,doc_request,2026-01-28T15:58:59.015343,0.0,22
668,122,call,2026-01-29T19:40:07.001488,5.0,22
669,122,email,2026-01-28T22:48:01.616516,6.6,22
670,122,call,2026-01-28T17:49:33.546465,23.3,22
671,123,call,2025-11-08T02:22:40.305985,7.0,3
672,123,call,2025-11-09T00:02:06.260677,17.7,3
673,123,call,2025-11-08T15:33:20.442053,9.3,3
674,123,call,2025-11-10T02:24:18.857057,24.5,3
675,123,doc_request,2025-11-08T16:32:41.086370,0.0,3
676,123,email,2025-11-10T08:11:38.786815,5.1,3
677,124,call,2025-04-15T14:01:51.933491,20.0,12
678,124,doc_request,2025-04-15T16:01:51.933491,0.0,12
679,124,call,2025-04-16T19:06:09.300850,24.1,12
680,124,chat,2025-04-16T20:48:22.742777,3.2,12
681,125,call,2025-07-06T16:43:28.281972,15.7,12
682,125,insurer_followup,2025-07-09T00:46:03.412376,12.6,12
683,125,chat,2025-07-09T12:24:47.993570,9.6,12
684,125,call,2025-07-07T21:21:02.936517,23.2,12
685,125,chat,2025-07-08T12:12:01.045469,16.1,12
686,125,call,2025-07-08T04:28:28.250668,3.6,12
687,125,call,2025-07-07T03:46:57.472647,22.4,12
688,125,insurer_followup,2025-07-09T01:21:45.200554,27.7,12
689,125,chat,2025-07-08T02:41:49.788628,10.3,12
690,125,doc_request,2025-07-07T20:17:14.612589,0.0,12
691,125,email,2025-07-09T02:20:11.157056,25.6,12
692,125,call,2025-07-07T17:10:09.815062,15.4,12
693,126,call,2026-01-09T03:36:58.032924,15.6,26
694,126,doc_request,2026-01-09T05:36:58.032924,0.0,26
695,126,insurer_followup,2026-01-11T16:19:26.455212,36.5,26
696,126,call,2026-01-10T22:30:21.519679,10.2,26
697,126,chat,2026-01-11T02:35:48.736747,28.2,26
698,126,chat,2026-01-10T11:02:17.597414,19.7,26
699,126,chat,2026-01-10T05:42:15.553409,6.1,26
700,127,call,2025-10-20T01:23:16.094070,8.7,12
701,127,call,2025-10-21T09:19:58.191432,14.9,12
702,127,doc_request,2025-10-22T06:47:35.204506,0.0,12
703,127,email,2025-10-22T03:33:16.937559,16.5,12
704,128,call,2025-07-28T07:39:14.789560,20.0,2
705,128,doc_request,2025-07-28T09:39:14.789560,0.0,2
706,129,call,2025-07-01T14:48:31.909542,21.9,20
707,129,chat,2025-07-03T09:44:04.796039,6.6,20
708,129,doc_request,2025-07-02T20:55:46.611390,0.0,20
709,129,chat,2025-07-04T09:27:55.895173,8.9,20
710,129,chat,2025-07-01T18:34:37.280395,8.6,20
711,129,email,2025-07-01T23:42:00.195920,26.0,20
712,129,call,2025-07-03T02:15:24.406350,29.8,20
713,129,call,2025-07-02T04:25:11.972257,21.6,20
714,130,call,2025-08-17T08:51:42.936882,23.6,10
715,130,insurer_followup,2025-08-19T16:53:18.012026,38.8,10
716,130,doc_request,2025-08-18T07:59:48.267390,0.0,10
717,130,call,2025-08-20T00:51:51.018396,14.5,10
718,130,call,2025-08-19T13:47:18.288074,28.7,10
719,130,doc_request,2025-08-17T18:35:36.333153,0.0,10
720,130,call,2025-08-18T15:59:19.117672,11.1,10
721,131,call,2025-05-15T19:12:58.136135,17.5,12
722,131,doc_request,2025-05-15T21:12:58.136135,0.0,12
723,131,call,2025-05-16T23:26:15.637475,9.1,12
724,132,call,2025-05-26T00:43:11.026614,17.0,12
725,132,doc_request,2025-05-26T02:43:11.026614,0.0,12
726,132,email,2025-05-29T00:02:39.220244,8.6,12
727,132,call,2025-05-28T19:20:07.642958,3.7,12
728,132,chat,2025-05-26T20:14:14.512816,17.5,12
729,132,email,2025-05-27T18:17:45.925441,27.4,12
730,132,call,2025-05-28T19:36:28.136330,17.9,12
731,132,call,2025-05-28T09:16:42.270725,3.8,12
732,133,call,2026-01-08T11:24:45.408689,15.8,1
733,133,insurer_followup,2026-01-10T13:12:59.085376,9.2,1
734,133,email,2026-01-10T16:26:17.407329,5.1,1
735,133,insurer_followup,2026-01-09T13:31:43.290104,23.2,1
736,133,insurer_followup,2026-01-08T23:33:37.055898,29.7,1
737,133,email,2026-01-10T06:58:57.907446,7.5,1
738,134,call,2025-09-19T09:43:45.971585,23.7,12
739,134,call,2025-09-20T10:49:03.271222,4.7,12
740,134,call,2025-09-22T03:16:42.367074,23.1,12
741,134,email,2025-09-21T11:43:14.965146,5.2,12
742,134,call,2025-09-20T19:20:44.950870,7.2,12
743,134,email,2025-09-20T21:18:59.160007,3.6,12
744,134,chat,2025-09-21T01:16:57.308252,18.8,12
745,134,chat,2025-09-22T08:57:09.131561,4.4,12
746,134,chat,2025-09-21T21:38:46.577772,15.1,12
747,135,call,2025-06-18T20:19:08.078942,17.3,12
748,135,insurer_followup,2025-06-20T21:18:34.629422,17.6,12
749,135,insurer_followup,2025-06-20T14:40:38.961322,18.7,12
750,135,email,2025-06-20T05:44:04.594280,11.5,12
751,135,call,2025-06-21T15:24:32.416505,16.2,12
752,135,email,2025-06-19T06:02:43.548791,14.0,12
753,136,call,2026-02-26T22:50:07.010878,11.7,14
754,136,doc_request,2026-02-27T00:50:07.010878,0.0,14
755,136,email,2026-02-28T06:03:39.260021,5.6,14
756,136,email,2026-02-28T20:13:19.396631,29.9,14
757,136,call,2026-03-01T15:13:56.243969,5.1,14
758,136,doc_request,2026-02-27T15:37:24.358922,0.0,14
759,136,insurer_followup,2026-03-01T12:37:34.310261,11.5,14
760,137,call,2025-07-01T08:55:16.006668,22.2,1
761,137,call,2025-07-04T08:26:30.670048,5.5,1
762,137,insurer_followup,2025-07-03T04:40:03.182444,12.9,1
763,137,doc_request,2025-07-02T11:35:20.579675,0.0,1
764,137,doc_request,2025-07-03T15:03:37.303880,0.0,1
765,137,email,2025-07-01T18:09:21.654688,19.4,1
766,138,call,2026-01-15T01:42:29.950483,9.4,27
767,138,insurer_followup,2026-01-17T21:34:24.258942,25.2,27
768,138,doc_request,2026-01-15T09:54:57.300072,0.0,27
769,138,insurer_followup,2026-01-15T18:29:47.257022,22.2,27
770,138,insurer_followup,2026-01-17T01:05:14.054414,4.4,27
771,138,insurer_followup,2026-01-16T16:50:11.071631,21.8,27
772,139,call,2025-05-02T12:17:18.652091,7.3,10
773,139,doc_request,2025-05-03T04:47:28.387142,0.0,10
774,139,chat,2025-05-04T01:15:35.604984,16.3,10
775,139,email,2025-05-03T03:29:06.985181,7.6,10
776,139,doc_request,2025-05-03T17:31:11.054993,0.0,10
777,140,call,2025-06-04T02:17:13.315384,18.8,14
778,140,doc_request,2025-06-06T20:45:05.962824,0.0,14
779,140,chat,2025-06-04T21:13:56.698986,26.2,14
780,140,email,2025-06-05T03:20:47.891964,23.4,14
781,141,call,2025-12-15T07:19:53.893306,5.9,22
782,141,doc_request,2025-12-17T09:34:44.165903,0.0,22
783,142,call,2025-08-10T02:38:01.487055,9.9,6
784,142,chat,2025-08-10T16:04:03.720762,11.0,6
785,142,chat,2025-08-11T16:44:45.395448,9.1,6
786,142,insurer_followup,2025-08-12T05:16:22.324182,25.1,6
787,142,email,2025-08-10T21:02:35.330589,18.8,6
788,142,call,2025-08-12T09:43:44.598831,16.0,6
789,142,email,2025-08-11T00:07:31.305067,19.3,6
790,142,insurer_followup,2025-08-10T15:25:21.529323,24.0,6
791,142,call,2025-08-12T19:04:19.473210,24.8,6
792,142,email,2025-08-10T09:30:55.928533,23.0,6
793,142,insurer_followup,2025-08-11T03:13:14.644856,4.8,6
794,142,insurer_followup,2025-08-12T08:22:03.087721,28.6,6
795,142,chat,2025-08-10T22:25:04.805805,14.4,6
796,143,call,2026-01-31T20:43:17.702907,8.6,6
797,143,doc_request,2026-01-31T22:43:17.702907,0.0,6
798,143,insurer_followup,2026-02-03T08:02:40.625406,22.1,6
799,143,call,2026-02-02T03:07:43.352378,21.8,6
800,143,email,2026-02-02T02:22:59.274924,10.1,6
801,143,doc_request,2026-02-01T16:47:46.118881,0.0,6
802,143,email,2026-02-03T01:21:16.330770,11.6,6
803,143,chat,2026-02-01T05:17:19.340434,24.0,6
804,143,call,2026-02-02T16:56:20.854589,23.8,6
805,144,call,2026-01-15T14:35:24.288070,14.4,30
806,144,doc_request,2026-01-15T16:35:24.288070,0.0,30
807,144,email,2026-01-16T20:35:09.878505,12.1,30
808,144,call,2026-01-18T11:38:43.444973,18.9,30
809,144,chat,2026-01-17T17:17:36.694701,26.8,30
810,144,chat,2026-01-17T09:08:26.590137,20.0,30
811,145,call,2025-10-11T17:25:43.253847,23.3,14
812,145,doc_request,2025-10-11T19:25:43.253847,0.0,14
813,145,insurer_followup,2025-10-11T21:40:35.087094,19.5,14
814,145,email,2025-10-14T08:03:56.654733,15.4,14
815,146,call,2025-03-14T20:03:22.333953,22.8,25
816,146,insurer_followup,2025-03-15T21:03:35.088167,28.0,25
817,146,email,2025-03-16T03:21:13.669550,4.8,25
818,146,insurer_followup,2025-03-15T12:29:23.663192,15.7,25
819,147,call,2025-09-01T17:11:36.100671,23.7,10
820,147,chat,2025-09-03T02:53:27.058795,6.7,10
821,147,call,2025-09-03T04:42:39.193415,10.9,10
822,147,insurer_followup,2025-09-01T19:58:39.802097,11.3,10
823,147,email,2025-09-03T16:43:31.074044,22.8,10
824,148,call,2025-12-25T02:43:43.309910,23.9,30
825,148,email,2025-12-27T04:54:46.360003,24.4,30
826,148,doc_request,2025-12-27T07:15:28.019650,0.0,30
827,148,email,2025-12-25T09:01:18.699259,9.6,30
828,148,chat,2025-12-27T08:04:30.260524,11.3,30
829,148,insurer_followup,2025-12-25T05:44:16.148157,5.7,30
830,149,call,2026-01-22T03:37:38.456048,20.8,21
831,149,call,2026-01-23T01:56:26.153513,23.5,21
832,149,insurer_followup,2026-01-23T20:19:10.676342,7.2,21
833,150,call,2025-11-25T21:58:38.063536,24.7,16
834,150,email,2025-11-26T02:08:04.030962,9.6,16
835,151,call,2026-02-14T23:00:26.528709,21.7,5
836,151,insurer_followup,2026-02-15T23:21:31.920289,28.0,5
837,151,chat,2026-02-16T07:45:09.527334,27.2,5
838,151,email,2026-02-15T07:22:03.585451,16.9,5
839,151,insurer_followup,2026-02-16T23:01:23.770980,14.2,5
840,151,email,2026-02-15T20:11:05.566309,18.6,5
841,151,chat,2026-02-15T08:13:15.167083,8.2,5
842,151,email,2026-02-16T14:44:52.757858,27.2,5
843,152,call,2025-10-31T13:50:54.720248,14.3,25
844,152,doc_request,2025-11-01T14:14:34.306346,0.0,25
845,153,call,2026-01-22T12:06:54.522177,7.7,13
846,153,insurer_followup,2026-01-25T00:49:44.739812,21.5,13
847,153,email,2026-01-24T09:45:58.997623,25.3,13
848,153,call,2026-01-23T17:06:11.484637,27.3,13
849,153,call,2026-01-24T20:42:29.707080,8.4,13
850,154,call,2025-09-05T04:26:05.404101,12.7,10
851,154,doc_request,2025-09-05T06:26:05.404101,0.0,10
852,154,insurer_followup,2025-09-06T17:15:32.000032,32.5,10
853,154,call,2025-09-06T23:59:20.746361,20.1,10
854,154,chat,2025-09-05T18:38:59.283386,22.2,10
855,154,email,2025-09-06T12:43:46.525974,30.0,10
856,154,doc_request,2025-09-07T00:25:52.395283,0.0,10
857,154,call,2025-09-06T22:19:26.948924,17.5,10
858,154,call,2025-09-05T12:57:49.577553,25.5,10
859,154,email,2025-09-07T02:11:33.756595,23.4,10
860,154,call,2025-09-07T01:03:10.512165,19.8,10
861,155,call,2025-08-14T03:45:16.639243,9.6,21
862,155,email,2025-08-14T14:37:54.411846,26.2,21
863,155,chat,2025-08-15T02:20:18.778988,21.2,21
864,155,call,2025-08-15T17:37:18.237872,14.1,21
865,155,call,2025-08-14T19:51:52.721167,17.0,21
866,156,call,2025-03-23T01:09:39.697676,17.1,22
867,156,chat,2025-03-23T21:10:32.973337,5.8,22
868,156,email,2025-03-25T22:09:20.387263,14.8,22
869,156,email,2025-03-24T22:01:17.796390,16.7,22
870,156,chat,2025-03-25T09:29:03.313830,10.8,22
871,156,email,2025-03-23T23:03:37.954515,7.8,22
872,157,call,2025-04-15T23:38:05.949367,23.9,12
873,157,insurer_followup,2025-04-18T02:15:00.969494,20.3,12
874,157,call,2025-04-17T09:07:07.181546,25.2,12
875,157,insurer_followup,2025-04-16T03:09:16.585299,7.4,12
876,157,email,2025-04-18T06:46:23.755979,27.4,12
877,158,call,2025-04-30T10:44:32.641754,15.5,6
878,158,email,2025-05-03T09:57:04.083641,26.7,6
879,158,doc_request,2025-05-03T05:13:25.780655,0.0,6
880,158,call,2025-05-03T01:20:11.101571,14.5,6
881,158,insurer_followup,2025-05-03T04:02:38.044526,14.4,6
882,158,chat,2025-05-01T11:36:55.950358,5.6,6
883,158,chat,2025-05-03T01:04:28.187416,4.2,6
884,159,call,2025-08-06T14:11:28.218319,14.2,13
885,159,doc_request,2025-08-06T16:11:28.218319,0.0,13
886,159,email,2025-08-09T00:22:15.294282,3.1,13
887,159,doc_request,2025-08-08T21:31:57.792483,0.0,13
888,159,call,2025-08-07T16:00:24.403430,16.7,13
889,159,insurer_followup,2025-08-08T00:03:51.194549,29.6,13
890,160,call,2025-07-31T01:34:42.596850,19.8,12
891,160,email,2025-08-02T00:43:56.760763,16.9,12
892,160,chat,2025-08-01T09:55:59.442874,17.6,12
893,160,chat,2025-08-01T20:08:09.062412,14.0,12
