id,case_id,event_type,occurred_at
598,126,docs_requested,2026-01-09T05:36:58.032924
599,126,docs_received,2026-01-22T00:50:07.551057
600,126,escalated,2026-01-11T16:19:26.455212
601,126,resolved,2026-01-23T00:50:07.551057
602,127,opened,2025-10-19T09:33:13
603,127,assigned,2025-10-19T13:14:47.385013
604,127,first_response,2025-10-20T01:23:16.094070
605,127,resolved,2025-10-23T14:39:17.111375
606,128,opened,2025-07-28T00:17:15
607,128,assigned,2025-07-28T03:55:56.628109
608,128,first_response,2025-07-28T07:39:14.789560
609,128,docs_requested,2025-07-28T09:39:14.789560
610,128,docs_received,2025-08-05T16:29:25.445151
611,128,resolved,2025-08-06T16:29:25.445151
612,129,opened,2025-06-30T22:09:47
613,129,assigned,2025-07-01T00:58:16.329829
614,129,first_response,2025-07-01T14:48:31.909542
615,129,resolved,2025-07-05T00:06:44.368932
616,130,opened,2025-08-16T16:18:14
617,130,assigned,2025-08-16T16:59:47.805619
618,130,first_response,2025-08-17T08:51:42.936882
619,130,escalated,2025-08-19T16:53:18.012026
620,130,resolved,2025-08-30T11:46:24.441884
621,131,opened,2025-05-15T12:37:06
622,131,assigned,2025-05-15T15:28:14.340240
623,131,first_response,2025-05-15T19:12:58.136135
624,131,docs_requested,2025-05-15T21:12:58.136135
625,131,docs_received,2025-05-24T08:30:21.469182
626,131,resolved,2025-05-25T08:30:21.469182
627,132,opened,2025-05-25T07:04:39
628,132,assigned,2025-05-25T10:31:44.701339
629,132,first_response,2025-05-26T00:43:11.026614
630,132,docs_requested,2025-05-26T02:43:11.026614
631,132,docs_received,2025-06-01T00:46:20.424569
632,132,resolved,2025-06-02T00:46:20.424569
633,133,opened,2026-01-07T18:21:54
634,133,assigned,2026-01-07T21:23:57.334137
635,133,first_response,2026-01-08T11:24:45.408689
636,133,resolved,2026-01-16T03:34:45.675693
637,134,opened,2025-09-19T04:36:02
638,134,assigned,2025-09-19T07:34:50.197051
639,134,first_response,2025-09-19T09:43:45.971585
640,134,resolved,2025-09-30T18:01:27.339976
641,135,opened,2025-06-16T02:40:09
642,135,assigned,2025-06-16T03:12:31.345577
643,135,first_response,2025-06-18T20:19:08.078942
644,135,escalated,2025-06-20T21:18:34.629422
645,135,resolved,2025-06-24T08:29:52.169245
646,136,opened,2026-02-26T07:05:17
647,136,assigned,2026-02-26T10:30:00.738901
648,136,first_response,2026-02-26T22:50:07.010878
649,136,docs_requested,2026-02-27T00:50:07.010878
650,136,docs_received,2026-03-04T01:36:44.026170
651,136,resolved,2026-03-05T01:36:44.026170
652,137,opened,2025-06-30T22:27:07
653,137,assigned,2025-07-01T01:52:29.332273
654,137,first_response,2025-07-01T08:55:16.006668
655,137,resolved,2025-07-10T18:12:37.880649
656,138,opened,2026-01-14T15:31:30
657,138,assigned,2026-01-14T18:58:03.313335
658,138,first_response,2026-01-15T01:42:29.950483
659,138,escalated,2026-01-17T21:34:24.258942
660,138,resolved,2026-01-21T16:58:06.468062
661,139,opened,2025-05-01T23:29:05
662,139,assigned,2025-05-02T00:17:18.652091
663,139,first_response,2025-05-02T12:17:18.652091
664,140,opened,2025-06-03T22:24:56
665,140,assigned,2025-06-03T23:27:17.379993
666,140,first_response,2025-06-04T02:17:13.315384
667,140,resolved,2025-06-14T16:09:30.170812
668,141,opened,2025-12-14T13:43:24
669,141,assigned,2025-12-14T16:43:16.335119
670,141,first_response,2025-12-15T07:19:53.893306
671,141,resolved,2025-12-24T00:53:02.591911
672,142,opened,2025-08-09T15:40:40
673,142,assigned,2025-08-09T18:49:57.022140
674,142,first_response,2025-08-10T02:38:01.487055
675,142,resolved,2025-08-22T14:46:48.665262
676,143,opened,2026-01-30T18:26:39
677,143,assigned,2026-01-30T22:17:53.555487
678,143,first_response,2026-01-31T20:43:17.702907
679,143,docs_requested,2026-01-31T22:43:17.702907
680,143,docs_received,2026-02-06T20:05:38.508881
681,143,resolved,2026-02-07T20:05:38.508881
682,144,opened,2026-01-14T18:50:05
683,144,assigned,2026-01-14T20:25:28.357252
684,144,first_response,2026-01-15T14:35:24.288070
685,144,docs_requested,2026-01-15T16:35:24.288070
686,144,docs_received,2026-01-23T05:56:06.210258
687,144,resolved,2026-01-24T05:56:06.210258
688,145,opened,2025-10-10T18:03:52
689,145,assigned,2025-10-10T21:41:02.076272
690,145,first_response,2025-10-11T17:25:43.253847
691,145,docs_requested,2025-10-11T19:25:43.253847
692,145,docs_received,2025-10-16T22:13:26.451416
693,145,resolved,2025-10-17T22:13:26.451416
694,145,reopened,2025-10-27T13:24:24.295567
695,146,opened,2025-03-13T17:15:56
696,146,assigned,2025-03-13T18:06:21.513760
697,146,first_response,2025-03-14T20:03:22.333953
698,146,resolved,2025-03-17T12:10:48.124376
699,147,opened,2025-08-31T22:26:50
700,147,assigned,2025-09-01T01:42:28.611700
701,147,first_response,2025-09-01T17:11:36.100671
702,147,resolved,2025-09-05T17:04:57.341705
703,148,opened,2025-12-24T04:49:42
704,148,assigned,2025-12-24T07:16:29.488237
705,148,first_response,2025-12-25T02:43:43.309910
706,148,resolved,2026-01-03T18:16:26.976014
707,149,opened,2026-01-21T17:01:09
708,149,assigned,2026-01-21T20:15:51.356105
709,149,first_response,2026-01-22T03:37:38.456048
710,149,resolved,2026-01-24T19:30:44.858911
711,150,opened,2025-11-25T09:28:01
712,150,assigned,2025-11-25T11:54:35.105035
713,150,first_response,2025-11-25T21:58:38.063536
714,150,resolved,2025-11-28T05:00:55.080445
715,151,opened,2026-02-14T17:12:01
716,151,assigned,2026-02-14T20:33:35.623233
717,151,first_response,2026-02-14T23:00:26.528709
718,151,escalated,2026-02-15T23:21:31.920289
719,151,resolved,2026-02-27T20:33:59.854642
720,152,opened,2025-10-31T05:54:45
721,152,assigned,2025-10-31T07:27:41.665212
722,152,first_response,2025-10-31T13:50:54.720248
723,152,resolved,2025-11-07T22:12:44.541721
724,153,opened,2026-01-22T06:25:22
725,153,assigned,2026-01-22T10:04:35.553758
726,153,first_response,2026-01-22T12:06:54.522177
727,153,resolved,2026-01-30T01:54:21.654184
728,154,opened,2025-09-04T14:49:17
729,154,assigned,2025-09-04T16:26:05.404101
730,154,first_response,2025-09-05T04:26:05.404101
731,154,docs_requested,2025-09-05T06:26:05.404101
732,154,escalated,2025-09-06T17:15:32.000032
733,155,opened,2025-08-13T21:07:39
734,155,assigned,2025-08-13T21:40:05.194681
735,155,first_response,2025-08-14T03:45:16.639243
736,155,resolved,2025-08-21T19:25:05.015120
737,156,opened,2025-03-22T18:22:35
738,156,assigned,2025-03-22T20:21:38.971026
739,156,first_response,2025-03-23T01:09:39.697676
740,156,resolved,2025-04-02T11:29:38.435679
741,157,opened,2025-04-15T01:25:46
742,157,assigned,2025-04-15T05:21:11.741463
743,157,first_response,2025-04-15T23:38:05.949367
744,157,escalated,2025-04-18T02:15:00.969494
745,157,resolved,2025-04-25T02:18:39.192845
746,158,opened,2025-04-30T00:00:54
747,158,assigned,2025-04-30T02:10:06.889812
748,158,first_response,2025-04-30T10:44:32.641754
749,158,resolved,2025-05-08T22:51:41.986124
750,159,opened,2025-08-06T05:58:34
751,159,assigned,2025-08-06T07:42:40.723225
752,159,first_response,2025-08-06T14:11:28.218319
753,159,docs_requested,2025-08-06T16:11:28.218319
754,159,docs_received,2025-08-11T07:51:03.247280
755,159,resolved,2025-08-12T07:51:03.247280
756,160,opened,2025-07-30T09:36:44
757,160,assigned,2025-07-30T13:34:42.596850
758,160,first_response,2025-07-31T01:34:42.596850
759,161,opened,2025-11-23T16:55:08
760,161,assigned,2025-11-23T19:31:56.151400
761,161,first_response,2025-11-25T15:18:42.391484
762,161,docs_requested,2025-11-25T17:18:42.391484
763,161,docs_received,2025-12-06T03:33:02.452010
764,161,resolved,2025-12-07T03:33:02.452010
765,162,opened,2025-12-03T19:14:08
766,162,assigned,2025-12-03T21:49:11.855557
767,162,first_response,2025-12-04T07:42:09.169894
768,162,resolved,2025-12-07T01:00:00.371985
769,163,opened,2025-10-04T02:29:36
770,163,assigned,2025-10-04T05:38:15.097536
771,163,first_response,2025-10-04T16:55:36.853164
772,163,docs_requested,2025-10-04T18:55:36.853164
773,163,docs_received,2025-10-07T12:11:58.581475
774,163,resolved,2025-10-08T12:11:58.581475
775,164,opened,2025-08-18T02:04:44
776,164,assigned,2025-08-18T04:26:07.570871
777,164,first_response,2025-08-18T12:05:50.377014
778,164,docs_requested,2025-08-18T14:05:50.377014
779,164,docs_received,2025-08-29T12:03:07.585075
780,164,resolved,2025-08-30T12:03:07.585075
781,165,opened,2025-10-22T09:56:35
782,165,assigned,2025-10-22T11:36:55.589323
783,165,first_response,2025-10-22T14:59:18.819673
784,165,docs_requested,2025-10-22T16:59:18.819673
785,165,docs_received,2025-10-31T20:46:03.313463
786,165,resolved,2025-11-01T20:46:03.313463
787,166,opened,2025-05-07T07:47:32
788,166,assigned,2025-05-07T08:19:45.282664
789,166,first_response,2025-05-08T08:14:45.369838
790,166,resolved,2025-05-14T02:30:29.542267
791,167,opened,2026-02-15T04:11:20
792,167,assigned,2026-02-15T06:51:24.405018
793,167,first_response,2026-02-16T16:47:53.685392
794,167,docs_requested,2026-02-16T18:47:53.685392
795,167,docs_received,2026-02-23T00:59:37.820674
796,167,escalated,2026-02-18T07:14:21.343076
797,167,resolved,2026-02-24T00:59:37.820674
798,168,opened,2025-11-17T15:50:56
799,168,assigned,2025-11-17T19:01:20.607855
800,168,first_response,2025-11-18T07:01:20.607855
801,169,opened,2025-04-15T18:28:58
802,169,assigned,2025-04-15T21:42:55.214362
803,169,first_response,2025-04-16T14:13:35.284319
804,169,docs_requested,2025-04-16T16:13:35.284319
805,169,docs_received,2025-04-23T07:23:47.364712
806,169,resolved,2025-04-24T07:23:47.364712
807,170,opened,2026-03-08T00:08:36
808,170,assigned,2026-03-08T02:21:55.921910
809,170,first_response,2026-03-08T08:55:36.175133
810,170,escalated,2026-03-10T03:31:00.104006
811,170,resolved,2026-03-07T13:17:40.041372
812,171,opened,2025-06-24T22:54:05
813,171,assigned,2025-06-24T23:55:20.563871
814,171,first_response,2025-06-26T01:05:44.179710
815,171,docs_requested,2025-06-26T03:05:44.179710
816,171,docs_received,2025-07-04T09:31:27.627091
817,171,resolved,2025-07-05T09:31:27.627091
818,172,opened,2025-08-27T12:09:51
819,172,assigned,2025-08-27T14:33:16.621834
820,172,first_response,2025-08-27T21:13:21.552403
821,172,resolved,2025-09-02T08:58:36.391202
822,173,opened,2025-08-28T00:24:00
823,173,assigned,2025-08-28T02:10:43.477555
824,173,first_response,2025-08-28T11:51:01.277811
825,173,docs_requested,2025-08-28T13:51:01.277811
826,173,docs_received,2025-09-05T20:17:20.707047
827,173,escalated,2025-08-29T22:31:23.412592
828,173,resolved,2025-09-06T20:17:20.707047
829,174,opened,2025-07-27T04:00:48
830,174,assigned,2025-07-27T06:55:27.416538
831,174,first_response,2025-07-27T13:14:48.963898
832,174,resolved,2025-08-04T16:49:26.715767
833,175,opened,2026-02-21T11:57:08
834,175,assigned,2026-02-21T14:42:14.936235
835,175,first_response,2026-02-22T09:26:00.859884
836,175,escalated,2026-02-25T05:20:43.504200
837,175,resolved,2026-03-03T04:20:22.530265
838,176,opened,2025-07-25T14:37:01
839,176,assigned,2025-07-25T17:56:30.506693
840,176,first_response,2025-07-25T20:14:08.030039
841,176,resolved,2025-08-03T19:35:58.692720
842,176,reopened,2025-08-11T12:29:30.258672
843,177,opened,2025-08-09T22:27:53
844,177,assigned,2025-08-10T02:08:23.453865
845,177,first_response,2025-08-10T14:08:23.453865
846,177,escalated,2025-08-11T15:13:16.186670
847,178,opened,2025-04-24T18:08:43
848,178,assigned,2025-04-24T20:23:07.008056
849,178,first_response,2025-04-25T09:06:12.425363
850,178,escalated,2025-04-28T08:17:47.822114
851,178,resolved,2025-04-30T11:15:05.195205
852,179,opened,2026-01-31T15:46:35
853,179,assigned,2026-01-31T18:21:07.874188
854,179,first_response,2026-02-01T14:29:59.690059
855,179,docs_requested,2026-02-01T16:29:59.690059
856,179,docs_received,2026-02-12T04:57:29.409142
857,179,resolved,2026-02-13T04:57:29.409142
858,180,opened,2026-01-22T09:33:07
859,180,assigned,2026-01-22T12:49:14.258925
860,180,first_response,2026-01-23T09:36:14.720177
861,180,docs_requested,2026-01-23T11:36:14.720177
862,180,docs_received,2026-02-03T17:29:09.562223
863,180,escalated,2026-01-25T02:57:51.834514
864,180,resolved,2026-02-04T17:29:09.562223
865,181,opened,2025-05-29T16:30:14
866,181,assigned,2025-05-29T17:30:16.907052
867,181,first_response,2025-05-30T07:06:52.636647
868,181,escalated,2025-06-02T03:42:49.587096
869,181,resolved,2025-06-07T14:39:03.439735
870,182,opened,2025-11-12T12:39:12
871,182,assigned,2025-11-12T14:37:08.701963
872,182,first_response,2025-11-13T02:37:08.701963
873,182,docs_requested,2025-11-13T04:37:08.701963
874,183,opened,2025-11-11T16:02:25
875,183,assigned,2025-11-11T16:56:04.756942
876,183,first_response,2025-11-12T10:12:03.400912
877,183,docs_requested,2025-11-12T12:12:03.400912
878,183,docs_received,2025-11-23T02:42:50.498605
879,183,resolved,2025-11-24T02:42:50.498605
880,184,opened,2026-01-07T20:59:29
881,184,assigned,2026-01-07T23:39:00.923816
882,184,first_response,2026-01-08T02:39:54.971523
883,184,resolved,2026-01-13T11:26:02.394881
884,185,opened,2025-06-10T21:45:39
885,185,assigned,2025-06-11T00:20:07.103945
886,185,first_response,2025-06-11T12:20:07.103945
887,185,escalated,2025-06-13T16:41:34.022472
888,186,opened,2025-10-13T13:46:57
889,186,assigned,2025-10-13T15:55:51.477274
890,186,first_response,2025-10-14T16:55:17.494809
891,186,resolved,2025-10-18T06:54:33.973433
892,187,opened,2026-01-24T13:59:50
893,187,assigned,2026-01-24T14:56:32.868235
894,187,first_response,2026-01-24T22:15:00.554205
895,187,resolved,2026-02-01T01:30:33.528578
896,188,opened,2025-12-30T11:19:05
897,188,assigned,2025-12-30T15:12:48.711608
898,188,first_response,2025-12-31T03:12:48.711608
899,188,docs_requested,2025-12-31T05:12:48.711608
900,189,opened,2025-05-27T18:22:51
901,189,assigned,2025-05-27T20:24:02.533871
902,189,first_response,2025-05-28T08:24:02.533871
903,189,escalated,2025-05-30T02:29:11.810759
904,190,opened,2025-06-06T19:14:22
905,190,assigned,2025-06-06T21:28:22.591547
906,190,first_response,2025-06-06T23:29:19.273531
907,190,escalated,2025-06-08T07:01:26.487618
908,190,resolved,2025-06-14T14:56:42.351459
909,191,opened,2026-01-03T01:10:21
910,191,assigned,2026-01-03T04:08:02.636548
911,191,first_response,2026-01-03T19:27:26.061377
912,191,resolved,2026-01-07T14:59:23.538914
913,192,opened,2025-10-25T18:29:09
914,192,assigned,2025-10-25T22:06:46.273947
915,192,first_response,2025-10-26T13:58:01.041575
916,192,resolved,2025-11-01T10:32:43.150110
917,193,opened,2025-03-09T09:57:49
918,193,assigned,2025-03-09T13:46:20.060095
919,193,first_response,2025-03-10T02:23:14.976779
920,193,docs_requested,2025-03-10T04:23:14.976779
921,193,docs_received,2025-03-13T08:46:35.111829
922,193,resolved,2025-03-14T08:46:35.111829
923,194,opened,2026-02-04T16:27:33
924,194,assigned,2026-02-04T17:47:39.772088
925,194,first_response,2026-02-06T20:36:37.704218
926,194,resolved,2026-02-11T15:39:35.477508
927,195,opened,2025-06-13T15:48:03
928,195,assigned,2025-06-13T17:16:15.031208
929,195,first_response,2025-06-13T23:43:34.248776
930,195,resolved,2025-06-24T04:58:03.702904
931,196,opened,2025-11-20T01:02:17
932,196,assigned,2025-11-20T04:39:34.980487
933,196,first_response,2025-11-20T20:05:53.561108
934,196,resolved,2025-11-26T19:36:20.532006
935,197,opened,2026-02-07T19:24:50
936,197,assigned,2026-02-07T21:44:10.664256
937,197,first_response,2026-02-08T09:52:35.273789
938,197,docs_requested,2026-02-08T11:52:35.273789
939,197,docs_received,2026-02-18T19:35:57.317320
940,197,resolved,2026-02-19T19:35:57.317320
941,197,reopened,2026-02-24T13:57:10.387491
942,198,opened,2025-07-25T10:35:40
943,198,assigned,2025-07-25T14:08:44.600630
944,198,first_response,2025-07-25T19:05:57.377981
945,198,escalated,2025-07-28T01:30:00.673694
946,198,resolved,2025-08-07T17:35:58.023627
947,199,opened,2025-07-12T01:18:11
948,199,assigned,2025-07-12T04:56:49.352228
949,199,first_response,2025-07-12T13:16:32.773789
950,199,resolved,2025-07-14T13:17:00.543570
951,200,opened,2025-04-26T13:00:34
952,200,assigned,2025-04-26T16:54:56.396725
953,200,first_response,2025-04-27T11:38:01.672679
954,200,resolved,2025-05-06T06:01:34.248394
955,201,opened,2025-09-28T15:00:25
956,201,assigned,2025-09-28T16:48:43.728194
957,201,first_response,2025-09-29T04:48:43.728194
958,202,opened,2025-04-21T10:49:21
959,202,assigned,2025-04-21T13:47:29.687093
960,202,first_response,2025-04-21T16:43:16.073028
961,202,docs_requested,2025-04-21T18:43:16.073028
962,202,docs_received,2025-04-30T14:25:49.019914
963,202,resolved,2025-05-01T14:25:49.019914
964,203,opened,2026-01-04T11:10:43
965,203,assigned,2026-01-04T12:09:59.733498
966,203,first_response,2026-01-04T15:49:37.769953
967,203,resolved,2026-01-11T02:18:58.966109
968,204,opened,2025-10-24T20:54:10
969,204,assigned,2025-10-24T21:41:43.228335
970,204,first_response,2025-10-26T15:44:34.126748
971,204,escalated,2025-10-29T15:22:21.866790
972,204,resolved,2025-11-05T08:02:57.364558
973,205,opened,2025-08-30T20:31:49
974,205,assigned,2025-08-30T22:19:26.337586
975,205,first_response,2025-08-31T10:19:26.337586
976,206,opened,2025-03-25T03:43:33
977,206,assigned,2025-03-25T07:02:44.477092
978,206,first_response,2025-03-25T19:02:44.477092
979,207,opened,2026-01-06T11:44:20
980,207,assigned,2026-01-06T13:40:19.204048
981,207,first_response,2026-01-07T04:46:00.278666
982,207,escalated,2026-01-09T17:12:19.530955
983,207,resolved,2026-01-16T07:36:27.104142
984,208,opened,2025-07-03T10:55:58
985,208,assigned,2025-07-03T13:09:43.666117
986,208,first_response,2025-07-04T00:31:41.815410
987,208,resolved,2025-07-14T19:10:19.139341
988,209,opened,2025-09-02T04:48:00
989,209,assigned,2025-09-02T08:28:25.594284
990,209,first_response,2025-09-02T17:38:00.948080
991,209,docs_requested,2025-09-02T19:38:00.948080
992,209,docs_received,2025-09-12T08:14:39.311842
993,209,resolved,2025-09-13T08:14:39.311842
994,210,opened,2026-01-31T08:55:45
995,210,assigned,2026-01-31T11:13:22.825955
996,210,first_response,2026-02-01T00:19:13.957942
997,210,resolved,2026-02-10T06:59:31.014999
998,211,opened,2025-08-20T20:41:33
999,211,assigned,2025-08-20T21:21:46.807749
1000,211,first_response,2025-08-21T16:00:30.197112
1001,211,escalated,2025-08-24T00:50:08.846726
1002,211,resolved,2025-08-28T13:21:45.662315
1003,212,opened,2025-12-09T23:35:45
1004,212,assigned,2025-12-10T02:32:19.390652
1005,212,first_response,2025-12-10T07:26:22.983981
1006,212,resolved,2025-12-14T14:56:20.835519
1007,213,opened,2025-04-08T16:33:22
1008,213,assigned,2025-04-08T17:49:07.240271
1009,213,first_response,2025-04-09T05:49:07.240271
1010,213,escalated,2025-04-11T02:58:02.870797
